Flavor Intensity,Texture Complexity,Spice Profile[0:Mild 1:Medium 2:Balanced 3:Spicy],Freshness Index,Culinary Technique Score,Aroma Richness[0:Low 1:High 2:Moderate 3:Very High],Tastiness
6,5,1,9,10,1,16.790000000000003
9,1,1,7,9,0,-9.488000000000003
7,4,3,6,9,3,2.9630000000000023
7,2,1,10,7,1,1.459000000000005
10,4,0,8,6,3,-10.741000000000001
10,3,1,10,7,0,-7.577000000000002
8,2,1,8,6,0,-6.468999999999998
7,3,3,9,8,0,4.402000000000006
7,1,3,9,9,1,0.407000000000007
7,2,1,9,9,0,3.906000000000004
6,4,0,8,6,3,5.415000000000003
7,3,2,9,10,1,7.406000000000006
6,4,1,9,6,1,7.606000000000003
9,1,0,6,7,3,-15.500000000000002
6,5,2,7,8,3,9.499000000000002
6,2,0,10,7,3,4.681000000000003
6,4,3,6,8,1,6.3740000000000006
10,1,1,10,7,1,-13.226000000000004
7,4,3,8,6,2,1.2620000000000038
6,1,1,10,8,3,3.5580000000000047
9,1,2,8,10,2,-7.695
10,4,2,7,7,1,-9.853
7,3,1,6,7,2,-1.981999999999996
10,2,3,10,8,2,-9.934999999999999
9,1,0,7,7,2,-13.613
7,2,1,9,9,3,2.367000000000004
7,4,0,10,8,0,8.971000000000004
6,3,1,9,7,0,7.205000000000004
7,2,2,6,8,2,-3.104999999999997
8,2,2,6,7,3,-9.310999999999998
8,3,2,6,7,2,-6.229999999999997
8,3,1,8,10,1,2.2020000000000035
9,1,1,8,10,3,-7.999000000000004
10,5,3,6,8,1,-7.214
7,2,1,9,10,2,4.534000000000004
6,2,1,8,9,0,6.5710000000000015
7,1,0,7,7,1,-5.021999999999997
8,5,3,9,8,3,3.960000000000004
10,5,3,7,10,0,-2.0189999999999984
10,5,3,10,8,2,-2.230999999999998
9,5,2,10,10,2,5.325000000000003
10,4,3,8,10,0,-3.213000000000001
7,5,1,8,7,2,5.902000000000005
10,2,2,8,8,1,-11.960999999999997
10,1,2,9,6,1,-16.463000000000005
7,4,2,10,6,0,5.2450000000000045
10,3,2,6,6,1,-15.449
6,1,3,6,8,1,-1.3299999999999965
10,5,0,10,10,1,2.2170000000000005
6,4,0,10,10,0,16.318000000000005
6,2,2,10,8,2,6.430000000000003
6,4,3,10,9,1,13.524000000000003
6,2,3,7,6,1,-0.6959999999999981
9,1,3,7,10,2,-9.278000000000002
6,3,1,10,8,0,10.233000000000004
7,1,2,8,6,3,-6.745999999999993
9,5,3,9,8,1,0.9470000000000026
9,4,0,7,9,2,-2.600999999999999
8,4,3,10,8,2,3.2790000000000035
9,5,0,6,7,1,-4.202
9,3,3,6,6,2,-12.131999999999998
10,1,0,8,7,1,-15.765000000000002
7,1,2,9,6,1,-4.345999999999993
6,2,1,9,9,2,6.919000000000002
6,5,1,9,8,1,13.482000000000003
9,4,0,9,10,2,1.801
7,5,1,7,10,1,10.003000000000004
10,5,2,9,10,2,-0.08799999999999941
8,1,1,8,6,3,-10.575999999999995
7,5,3,7,10,3,8.559000000000005
10,2,3,6,8,1,-14.918000000000001
8,3,2,10,7,3,-1.246999999999995
9,2,1,8,10,2,-4.917999999999999
8,1,2,7,9,1,-6.170999999999998
7,3,0,7,6,1,-1.5399999999999956
9,4,0,8,6,2,-6.189
8,1,0,7,8,1,-7.406999999999998
7,4,3,6,9,0,4.5020000000000024
7,1,2,6,9,1,-3.505999999999995
8,5,1,9,6,1,2.0960000000000036
10,2,3,10,8,2,-9.934999999999999
9,3,1,7,8,1,-6.519
6,2,3,6,10,2,4.033000000000001
6,4,0,8,10,3,12.031000000000002
10,1,3,7,9,0,-13.945000000000004
8,5,0,7,6,2,-0.955999999999998
7,3,0,9,6,3,0.18200000000000527
7,3,1,6,10,3,2.4670000000000036
9,1,2,8,6,3,-14.824
7,5,0,6,7,1,3.876000000000003
9,2,0,9,6,2,-9.950999999999997
10,2,2,9,9,0,-8.419999999999998
8,4,2,9,9,2,3.7680000000000025
6,5,2,9,10,3,15.555000000000001
9,4,2,7,6,0,-6.954999999999998
10,1,2,8,8,3,-15.555000000000001
9,1,2,9,10,0,-5.295000000000002
9,3,2,9,8,2,-4.4929999999999986
6,3,3,10,7,2,7.135000000000005
8,1,3,7,10,1,-4.725999999999994
8,4,3,8,7,0,-0.09699999999999775
10,2,3,8,10,3,-9.888
9,4,2,10,6,2,-3.858999999999998
6,1,0,9,8,3,2.393000000000004
8,1,3,9,7,0,-6.426999999999996
9,1,3,7,10,2,-9.278000000000002
6,4,1,10,6,2,8.467000000000004
9,4,3,7,6,1,-7.677000000000001
10,3,2,9,10,0,-4.198
10,2,2,10,8,2,-9.725999999999996
10,1,1,9,6,2,-16.767000000000007
10,4,3,9,8,1,-5.659999999999998
6,5,2,10,8,1,14.647000000000004
6,1,0,7,10,1,3.9790000000000028
8,5,2,8,8,0,4.334000000000003
7,1,1,10,9,2,1.6860000000000068
6,5,0,7,6,3,6.609000000000002
7,3,1,6,8,0,0.698000000000004
7,3,0,9,7,2,2.3490000000000055
7,5,3,10,10,1,13.707000000000006
9,2,3,10,10,2,-2.5879999999999974
9,3,0,10,6,0,-4.982999999999997
9,3,1,8,7,1,-6.798999999999998
8,1,0,6,9,1,-7.126999999999997
7,4,1,8,7,3,2.821000000000003
8,5,0,9,6,1,2.3050000000000033
6,5,1,9,6,3,9.148000000000003
9,1,0,7,8,1,-11.446
6,5,3,10,7,1,12.784000000000002
7,3,1,9,8,2,3.794000000000006
7,2,3,6,6,1,-6.108999999999996
10,5,0,6,10,2,-3.7920000000000016
7,5,2,7,6,0,3.6910000000000043
8,4,1,9,6,2,-0.9849999999999979
8,1,2,8,6,0,-9.245999999999995
9,1,1,8,8,1,-10.281000000000004
9,2,0,9,9,0,-3.9629999999999974
10,1,0,6,6,0,-19.654000000000003
9,5,3,9,9,1,2.6010000000000026
6,5,3,9,8,3,12.038000000000002
10,1,0,7,8,0,-14.972000000000001
7,5,3,6,7,2,2.736000000000004
7,4,2,8,9,1,6.946000000000003
7,4,2,9,9,2,7.807000000000004
8,3,3,7,8,1,-2.897999999999996
9,1,1,6,7,3,-15.709000000000005
8,3,3,10,8,0,1.7370000000000054
6,4,1,8,9,1,11.194000000000003
10,4,1,7,9,3,-7.362000000000004
9,1,1,6,7,1,-14.683000000000005
10,2,0,7,10,3,-10.634999999999996
8,4,0,7,6,3,-4.036999999999999
9,3,1,10,8,0,-1.8839999999999968
7,4,3,9,8,2,5.944000000000004
6,4,1,8,9,0,11.707000000000003
8,4,1,6,9,2,-0.1449999999999998
10,2,3,10,7,2,-11.588999999999999
7,2,0,9,10,0,5.769000000000004
8,2,0,8,8,1,-3.464999999999998
9,5,1,7,9,2,-0.24199999999999933
8,3,0,9,6,0,-2.317999999999996
6,4,1,10,6,0,9.493000000000004
8,5,1,10,9,2,7.919000000000004
9,5,0,8,7,0,-0.940999999999999
10,1,1,9,9,1,-11.292000000000007
7,1,2,10,9,1,1.9900000000000073
10,2,3,9,9,1,-9.142000000000001
10,1,1,10,6,1,-14.880000000000004
8,1,2,7,7,0,-8.965999999999998
8,5,0,10,10,1,10.295000000000003
8,3,0,9,9,0,2.6440000000000037
9,5,3,9,8,3,-0.07899999999999752
7,3,3,7,7,3,-1.5389999999999948
6,2,0,6,6,1,-1.4429999999999996
7,4,0,6,10,2,5.7570000000000014
9,3,3,7,6,1,-10.245
8,3,1,7,6,1,-5.787999999999997
6,1,3,10,6,3,-0.16799999999999438
7,4,3,9,6,1,3.1490000000000045
9,1,2,8,7,3,-13.17
6,4,1,8,8,2,9.027000000000003
10,3,2,10,9,3,-6.016999999999998
7,4,0,7,6,1,1.0280000000000022
7,1,3,8,6,0,-5.415999999999993
10,4,3,7,7,0,-9.549000000000003
6,2,2,10,6,1,3.6350000000000033
6,1,0,6,6,1,-4.0109999999999975
6,1,0,7,10,0,4.492000000000003
8,1,0,8,7,3,-8.712999999999996
8,3,3,7,10,0,0.9230000000000036
9,5,3,8,7,3,-3.106999999999998
6,4,3,10,8,3,10.844000000000003
6,2,0,9,10,0,9.808000000000002
10,4,1,10,10,2,-1.0730000000000006
8,1,1,7,8,3,-8.641999999999994
7,2,2,10,7,0,1.7630000000000052
8,4,1,8,9,0,3.6290000000000013
7,3,3,6,9,0,1.9340000000000046
7,3,2,6,6,1,-3.3319999999999954
6,3,2,8,6,2,2.9420000000000037
10,4,3,8,9,3,-6.406000000000001
9,1,0,9,9,3,-8.070000000000002
9,2,0,9,6,0,-8.924999999999997
10,4,0,9,9,3,-4.405000000000003
8,5,3,6,10,0,4.685000000000002
6,4,0,9,8,2,10.610000000000003
8,4,3,7,8,3,-1.3559999999999985
10,4,0,8,9,1,-4.753000000000002
10,2,0,10,9,0,-6.627999999999997
7,1,2,6,8,1,-5.159999999999995
9,4,0,7,7,0,-4.882999999999999
8,3,0,9,10,3,2.7590000000000034
10,1,3,9,9,3,-12.736000000000006
7,4,3,9,6,2,2.6360000000000046
8,3,2,7,6,3,-7.022999999999996
7,3,2,8,6,0,-0.0709999999999944
6,5,3,7,6,1,7.008000000000001
10,5,3,7,9,2,-4.698999999999998
9,5,2,10,7,3,-0.14999999999999725
9,3,1,9,6,2,-7.591999999999995
10,2,0,9,8,3,-11.194999999999999
8,5,2,7,8,2,1.9340000000000026
9,1,3,7,9,1,-10.419000000000002
6,5,1,8,9,0,14.275000000000002
9,1,1,6,7,2,-15.196000000000005
8,1,2,6,10,2,-6.403999999999996
10,1,0,7,6,0,-18.28
6,5,0,10,7,1,13.411000000000003
9,3,1,9,6,2,-7.591999999999995
9,3,1,8,10,3,-2.862999999999998
9,2,1,8,7,0,-8.854
10,1,3,7,8,3,-17.138000000000005
9,4,2,6,8,2,-6.047000000000001
7,1,3,7,9,2,-2.853999999999992
6,2,0,6,7,2,-0.3019999999999998
8,3,0,6,8,3,-4.670999999999998
10,4,3,10,7,2,-6.452999999999999
7,2,0,7,7,1,-2.453999999999997
8,1,3,9,8,3,-6.311999999999996
6,5,1,8,6,3,7.774000000000003
10,5,0,8,8,3,-4.865
6,3,0,6,9,0,6.600000000000001
7,1,0,8,7,2,-4.160999999999994
6,4,2,8,7,3,6.651000000000003
9,3,0,7,9,2,-5.168999999999997
6,4,1,8,9,2,10.681000000000003
10,1,0,6,8,0,-16.346000000000004
10,2,3,10,9,2,-8.280999999999999
8,4,1,6,10,3,0.996
10,3,1,7,10,0,-6.737000000000002
9,4,0,8,6,3,-6.702
9,2,1,10,9,3,-4.336999999999998
7,5,3,8,9,1,9.305000000000005
8,5,2,7,9,0,4.6140000000000025
10,3,0,10,8,1,-6.2269999999999985
9,1,0,7,10,0,-7.625
9,4,2,7,6,3,-8.493999999999998
10,2,3,9,7,2,-12.963000000000001
7,5,0,7,9,2,8.045000000000003
6,1,0,9,6,0,0.6240000000000041
10,1,2,6,8,2,-17.790000000000003
10,3,0,9,7,0,-8.742
6,1,2,6,7,3,-3.800999999999997
9,1,2,6,10,2,-10.443000000000001
9,3,2,8,10,2,-2.5589999999999975
8,3,1,7,9,2,-1.338999999999997
7,4,1,7,10,3,6.4090000000000025
7,3,0,7,10,1,5.076000000000004
8,4,1,6,8,3,-2.312
9,3,1,9,6,2,-7.591999999999995
7,2,0,7,8,0,-0.28699999999999726
8,5,1,9,8,1,5.4040000000000035
7,2,0,10,7,1,1.6680000000000046
7,5,1,7,7,3,4.015000000000004
6,1,2,7,7,1,-1.4009999999999962
8,3,0,7,10,1,1.0370000000000026
8,4,3,6,7,0,-2.844999999999999
10,5,3,9,10,0,0.729000000000001
7,2,0,10,9,1,4.976000000000004
6,1,3,6,6,0,-4.1249999999999964
6,5,3,8,9,1,13.344000000000001
6,5,2,6,9,1,10.805000000000001
9,2,1,10,6,3,-9.298999999999998
6,1,0,9,8,2,2.906000000000004
10,1,2,10,9,0,-9.614
10,2,3,8,7,3,-14.85
7,4,3,10,7,3,5.151000000000005
9,4,2,9,6,2,-5.232999999999999
8,4,2,9,6,2,-1.1939999999999975
7,1,0,8,9,1,-0.33999999999999464
7,1,0,10,6,1,-2.553999999999993
9,5,2,9,6,3,-3.1779999999999977
10,4,0,9,6,3,-9.367000000000003
7,1,2,10,6,1,-2.9719999999999924
6,3,0,9,7,0,7.414000000000003
8,1,1,6,10,1,-5.681999999999997
7,3,3,9,10,0,7.710000000000006
6,5,2,8,10,1,15.207000000000003
7,4,1,8,7,0,4.360000000000003
8,1,3,9,10,3,-3.0039999999999965
10,5,3,6,10,0,-3.3930000000000007
8,4,1,9,10,3,5.118000000000002
9,3,0,9,10,0,0.25900000000000034
9,5,1,8,10,2,2.7860000000000014
8,2,3,10,6,1,-4.651999999999996
6,3,1,10,10,3,12.002000000000004
9,3,0,7,7,0,-7.450999999999997
10,1,3,7,8,1,-16.112000000000005
7,2,0,8,10,1,3.8820000000000032
8,2,2,10,9,0,1.0320000000000036
10,5,2,10,10,1,1.7990000000000013
8,2,2,6,10,0,-2.8099999999999987
8,4,2,10,10,2,6.796000000000003
10,5,2,9,10,0,0.9380000000000006
6,5,3,7,10,3,12.598
7,4,2,8,10,2,8.087000000000003
7,3,2,6,7,0,-1.1649999999999956
8,1,3,7,6,2,-11.854999999999993
10,1,2,7,6,2,-19.724
7,3,1,8,10,1,6.241000000000005
9,1,1,6,9,3,-12.401000000000005
6,1,1,7,6,0,-2.3329999999999966
6,1,0,6,10,0,3.118000000000002
9,3,0,10,7,0,-3.328999999999997
10,4,2,8,7,0,-7.966000000000001
10,1,0,6,6,3,-21.193000000000005
6,5,3,8,10,0,15.511000000000001
7,2,2,9,8,2,1.0170000000000046
6,1,3,9,10,2,5.587000000000005
7,2,3,10,8,1,2.6950000000000056
9,2,1,9,10,2,-3.5440000000000005
6,5,2,9,8,1,13.273000000000003
10,3,1,6,10,2,-9.137000000000004
10,5,2,10,8,1,-1.5089999999999986
7,1,3,8,8,2,-3.1339999999999932
10,3,3,8,6,3,-13.936000000000002
9,5,1,7,10,1,1.9250000000000007
7,2,1,10,9,1,4.767000000000005
9,2,2,10,10,0,-1.352999999999998
6,2,0,6,6,2,-1.9559999999999997
8,3,3,8,6,0,-4.3189999999999955
9,5,1,9,8,1,1.365000000000002
9,2,2,7,8,0,-8.783000000000001
7,5,2,8,7,0,6.719000000000005
8,4,3,8,7,1,-0.6099999999999978
10,4,1,7,9,1,-6.336000000000004
9,2,3,8,8,0,-7.6179999999999986
8,5,2,9,7,1,3.541000000000004
10,5,2,6,7,0,-8.146
7,2,0,10,7,1,1.6680000000000046
8,3,3,6,6,3,-8.605999999999996
8,1,1,8,10,2,-3.4469999999999956
6,1,0,9,7,2,1.252000000000004
6,1,0,10,10,1,8.101000000000004
6,3,3,6,6,1,0.4980000000000028
10,5,2,9,6,3,-7.216999999999999
7,3,1,10,8,1,5.681000000000006
6,3,0,8,6,3,2.8470000000000026
8,4,0,8,9,2,2.812000000000001
6,2,3,10,7,1,5.080000000000004
6,3,0,7,8,2,5.294000000000002
10,1,0,8,6,2,-17.932000000000002
8,2,3,8,7,3,-6.771999999999997
9,1,3,10,7,1,-9.605000000000002
10,3,1,9,8,2,-8.323000000000004
7,3,1,6,9,3,0.8130000000000037
7,2,0,8,9,1,2.2280000000000033
9,5,0,8,10,0,4.021000000000001
9,4,2,6,7,2,-7.7010000000000005
10,3,0,10,9,0,-4.059999999999999
9,4,0,8,9,3,-1.7400000000000007
9,1,3,6,7,3,-16.127000000000006
6,3,3,8,10,1,9.862000000000004
6,4,3,9,7,2,8.329000000000002
9,4,3,9,6,1,-4.9289999999999985
10,3,1,7,6,2,-14.379000000000001
10,5,2,8,9,2,-3.1159999999999997
9,4,3,10,6,0,-3.041999999999998
9,1,3,9,6,0,-12.120000000000005
10,4,0,7,7,1,-9.435
7,1,2,9,8,0,-0.5249999999999932
6,2,3,10,8,3,5.708000000000004
10,4,3,9,6,0,-8.454999999999998
9,1,2,7,9,0,-9.697
9,3,0,8,9,1,-3.2819999999999983
7,2,0,8,9,1,2.2280000000000033
7,4,0,9,9,2,8.225000000000003
6,2,3,10,7,1,5.080000000000004
10,3,2,10,6,2,-10.465999999999998
9,3,0,8,10,3,-2.6539999999999986
7,2,1,10,8,1,3.113000000000005
9,2,2,7,10,3,-7.014000000000001
9,2,2,10,8,0,-4.660999999999998
10,3,2,10,6,1,-9.952999999999998
7,4,3,8,7,2,2.916000000000004
9,1,3,6,9,1,-11.793000000000005
9,5,2,8,9,0,1.9490000000000016
6,1,0,10,6,2,0.9720000000000046
9,2,2,7,7,2,-11.463000000000001
7,2,1,10,7,1,1.459000000000005
6,3,2,8,10,1,10.071000000000003
6,4,1,8,7,1,7.886000000000003
6,5,0,8,6,0,9.522000000000002
7,3,1,8,10,2,5.728000000000005
10,1,1,6,7,3,-19.748000000000008
9,3,3,9,10,3,-1.9069999999999951
6,4,1,10,6,1,8.980000000000004
6,5,3,9,8,1,13.064000000000002
10,2,1,10,8,1,-9.004
10,3,2,10,7,2,-8.811999999999998
10,1,2,7,9,1,-14.249
9,5,0,6,9,1,-0.8940000000000002
6,2,0,9,6,3,1.6530000000000018
7,4,0,7,7,1,2.682000000000002
7,2,0,6,9,0,-0.006999999999997897
10,2,2,8,10,2,-9.165999999999997
6,4,0,7,9,1,10.029000000000002
8,5,3,6,8,3,-0.1619999999999977
9,5,0,9,10,1,4.8820000000000014
6,5,1,8,7,2,9.941000000000003
10,4,0,6,9,0,-6.988000000000003
9,4,3,9,9,3,-0.992999999999999
10,3,1,9,9,2,-6.669000000000004
6,5,1,7,10,3,13.016000000000002
6,3,1,7,9,2,6.7390000000000025
6,2,1,7,8,0,3.543000000000001
7,3,1,10,7,3,3.001000000000006
9,3,0,7,7,1,-7.963999999999997
8,3,2,10,6,2,-2.3879999999999946
7,3,2,6,8,2,-0.5369999999999957
8,2,1,7,9,0,-2.8809999999999967
8,4,1,8,6,0,-1.3329999999999984
7,2,0,7,6,1,-4.107999999999997
6,5,2,10,10,0,18.468000000000004
6,2,2,9,9,2,6.710000000000003
10,2,0,6,9,2,-13.149999999999999
7,2,0,8,8,1,0.5740000000000033
8,3,2,10,6,1,-1.8749999999999947
9,3,3,7,6,1,-10.245
9,5,3,7,9,1,-0.14699999999999858
7,1,0,6,6,2,-8.562999999999995
9,5,3,6,10,0,0.6460000000000008
10,3,3,9,8,3,-9.254000000000003
10,4,3,9,8,3,-6.685999999999998
9,2,2,10,10,3,-2.891999999999998
7,1,3,6,9,1,-3.7149999999999945
6,3,2,8,8,1,6.7630000000000035
8,3,2,6,8,0,-3.549999999999997
7,2,3,6,6,1,-6.108999999999996
8,3,3,8,9,0,0.6430000000000042
7,5,3,6,6,3,0.569000000000004
6,2,1,9,7,1,4.124000000000002
9,1,1,7,8,0,-11.142000000000003
10,1,3,8,6,1,-18.046000000000006
6,1,2,6,6,2,-4.941999999999997
9,4,1,7,10,3,-1.6690000000000027
7,3,3,9,8,2,3.3760000000000066
7,3,3,6,10,3,2.0490000000000044
10,3,0,8,9,1,-7.321
7,4,3,10,9,2,8.972000000000005
6,3,1,6,9,3,4.852000000000002
8,1,3,8,8,3,-7.685999999999995
8,4,3,6,6,0,-4.498999999999999
10,5,3,9,6,3,-7.425999999999998
9,1,0,10,7,3,-10.004
10,3,1,10,9,1,-4.782000000000002
8,4,3,7,10,0,3.4910000000000014
8,3,1,7,9,1,-0.8259999999999971
6,4,0,7,8,1,8.375000000000002
6,1,1,10,7,3,1.9040000000000048
9,2,2,8,9,3,-7.293999999999999
7,2,3,9,9,0,3.488000000000005
8,2,0,6,8,2,-6.725999999999999
9,1,2,8,6,0,-13.285
8,1,1,10,7,0,-4.6349999999999945
6,3,3,10,7,3,6.622000000000005
9,3,0,7,10,3,-4.027999999999997
9,1,1,10,6,3,-11.867000000000003
8,2,1,7,10,1,-1.7399999999999967
9,5,1,6,9,2,-1.6159999999999999
6,3,3,10,7,2,7.135000000000005
6,4,1,8,6,0,6.745000000000003
7,5,1,10,9,2,11.958000000000006
9,4,3,10,10,0,3.5740000000000016
10,5,3,10,9,3,-1.0899999999999985
6,2,2,6,6,0,-1.347999999999999
9,2,3,10,9,3,-4.754999999999997
6,5,3,7,9,2,11.457
8,4,0,9,7,0,1.9040000000000017
6,5,1,7,10,0,14.555000000000001
6,3,2,8,10,0,10.584000000000003
9,4,2,10,9,0,2.1290000000000013
6,2,0,6,10,0,5.686
6,1,3,9,9,2,3.933000000000005
9,3,3,7,7,3,-9.616999999999999
6,4,0,8,9,3,10.377000000000002
8,5,1,9,9,0,7.571000000000003
7,1,3,9,7,3,-3.926999999999993
7,3,0,8,6,2,-0.6789999999999952
7,2,1,8,6,2,-3.455999999999996
8,4,3,10,10,0,7.613000000000003
8,1,2,6,6,3,-13.532999999999996
7,4,3,7,6,3,-0.6249999999999969
8,2,2,7,7,1,-6.911
9,1,2,9,9,3,-8.488000000000001
9,5,0,10,8,1,2.948000000000002
10,5,1,7,9,1,-3.767999999999999
9,4,3,6,8,3,-6.769
8,5,0,6,10,1,4.799000000000001
7,5,0,9,8,0,10.165000000000004
6,4,2,9,6,2,6.884000000000004
10,3,3,9,7,1,-9.882000000000003
10,5,0,6,7,3,-9.267000000000001
9,2,3,8,8,1,-8.130999999999998
9,4,2,10,10,2,2.7570000000000014
9,4,0,9,10,0,2.827
6,1,3,9,8,3,1.766000000000005
9,3,2,10,7,2,-4.772999999999996
8,3,0,7,8,3,-3.2969999999999975
8,1,1,7,8,3,-8.641999999999994
6,1,0,9,10,3,5.701000000000004
9,2,2,10,7,2,-7.3409999999999975
10,4,1,8,8,1,-6.616000000000001
6,2,2,7,7,0,1.6800000000000015
8,1,1,10,10,0,0.3270000000000053
6,5,0,8,10,3,14.599000000000002
10,1,3,8,10,3,-12.456000000000005
9,2,0,8,7,2,-9.671
8,5,0,8,8,0,4.7520000000000024
9,3,3,7,6,1,-10.245
10,2,0,6,7,2,-16.458
10,5,1,9,9,0,-0.5069999999999997
6,5,2,9,6,1,9.965000000000003
10,5,3,7,8,2,-6.352999999999998
6,5,1,6,7,2,7.193000000000001
9,5,0,10,6,0,0.15300000000000225
7,5,0,7,9,0,9.071000000000003
9,3,0,9,8,3,-4.587999999999999
9,3,0,6,10,0,-3.8629999999999995
7,5,1,8,8,1,8.069000000000004
7,5,0,9,10,2,12.447000000000005
6,2,1,9,7,2,3.6110000000000024
6,4,0,6,10,0,10.822000000000001
6,4,0,7,6,1,5.067000000000002
9,1,0,6,6,3,-17.154000000000003
10,2,3,6,7,3,-17.598000000000003
7,5,2,9,9,2,10.375000000000005
9,1,2,10,7,2,-9.908999999999999
8,4,1,8,6,3,-2.8719999999999986
7,2,2,6,8,2,-3.104999999999997
7,5,0,6,10,2,8.325000000000003
8,1,1,9,9,1,-3.213999999999997
6,5,2,9,8,0,13.786000000000003
8,5,2,7,8,0,2.9600000000000026
7,4,3,6,9,1,3.9890000000000025
8,1,0,7,10,1,-4.098999999999998
7,1,2,10,8,3,-0.6899999999999928
9,1,2,9,6,2,-12.937000000000001
9,1,1,6,9,1,-11.375000000000005
9,2,1,10,7,3,-7.644999999999998
8,3,1,8,8,1,-1.1059999999999963
8,2,1,7,8,2,-5.560999999999996
7,4,3,9,8,1,6.457000000000004
8,4,1,10,7,2,2.043000000000003
8,4,2,10,8,3,2.9750000000000028
10,1,1,6,8,1,-17.06800000000001
7,5,0,9,7,2,7.485000000000005
6,5,3,7,7,0,9.175
9,1,3,6,7,2,-15.614000000000004
7,4,2,6,10,3,4.826000000000002
8,4,2,9,7,1,0.9730000000000024
10,4,2,7,7,1,-9.853
10,1,2,6,8,3,-18.303000000000004
10,1,1,9,9,2,-11.805000000000007
10,4,3,9,7,1,-7.313999999999998
10,5,3,9,10,0,0.729000000000001
6,2,3,9,9,3,5.988000000000003
10,3,1,8,6,3,-13.518000000000002
6,2,3,6,7,0,0.09700000000000131
10,3,3,8,10,0,-5.781000000000002
9,1,3,6,10,2,-10.652000000000005
6,5,0,8,7,3,9.637000000000002
8,3,0,6,9,3,-3.016999999999998
8,4,1,9,7,3,0.15600000000000191
10,5,3,10,10,3,0.5640000000000014
8,1,0,8,7,3,-8.712999999999996
8,1,1,8,10,1,-2.9339999999999957
8,2,1,9,8,0,-1.7869999999999973
9,5,2,7,10,0,2.229000000000001
6,3,3,9,8,1,7.928000000000004
9,2,3,9,6,2,-10.578
7,1,0,8,10,2,0.8010000000000053
7,4,3,8,7,3,2.4030000000000036
6,2,0,8,9,0,6.780000000000001
7,3,1,10,10,2,8.476000000000006
7,4,2,8,6,2,1.4710000000000034
6,5,3,7,6,0,7.521000000000001
9,5,1,7,6,0,-4.177999999999999
10,3,1,9,6,1,-11.118000000000004
7,1,2,8,7,2,-4.5789999999999935
8,4,3,6,10,2,1.0910000000000009
10,4,1,6,6,0,-12.159000000000002
8,1,1,6,6,1,-12.297999999999996
7,2,3,8,9,0,2.1140000000000043
8,4,0,7,10,2,3.0920000000000005
9,5,3,8,10,0,3.394000000000002
9,5,3,6,10,0,0.6460000000000008
7,4,3,9,7,1,4.803000000000004
6,3,0,7,8,0,6.320000000000002
6,5,0,10,9,0,17.232000000000003
10,5,1,7,8,2,-5.934999999999999
10,1,2,9,7,0,-14.296000000000003
10,3,3,10,6,0,-9.649000000000001
8,4,1,9,10,3,5.118000000000002
8,1,2,10,7,1,-5.356999999999994
6,3,2,8,6,1,3.4550000000000036
6,3,2,10,9,3,10.139000000000005
6,4,3,9,9,0,12.663000000000002
6,1,1,10,6,1,1.2760000000000051
7,5,2,7,7,2,4.319000000000004
8,3,0,9,7,3,-2.2029999999999963
8,4,1,6,7,1,-2.9399999999999995
7,3,0,7,9,3,2.396000000000004
7,1,0,6,9,0,-2.5749999999999957
8,4,2,8,10,0,5.074000000000002
8,1,1,8,8,2,-6.7549999999999955
10,3,0,9,8,1,-7.601000000000001
8,5,3,10,9,2,7.501000000000005
10,2,1,6,6,0,-17.295
8,5,3,10,6,3,2.0260000000000047
9,5,2,7,9,0,0.5750000000000011
10,2,1,10,6,2,-12.825
7,1,2,9,7,1,-2.691999999999993
10,2,1,8,9,3,-11.124
6,2,2,8,6,2,0.3740000000000021
8,1,1,7,6,1,-10.923999999999994
10,2,0,9,10,0,-6.347999999999999
6,5,1,6,8,3,8.334000000000001
10,2,0,9,7,2,-12.335999999999999
9,3,3,7,10,3,-4.654999999999999
7,4,2,9,10,3,8.948000000000004
8,5,0,8,8,3,3.2130000000000023
10,2,0,7,9,3,-12.288999999999996
6,1,2,6,8,3,-2.146999999999997
8,4,1,7,9,2,1.2290000000000008
10,5,3,8,8,0,-3.9529999999999994
10,3,2,10,10,2,-3.849999999999998
10,2,2,6,9,3,-14.080999999999998
10,4,3,6,10,0,-5.961000000000002
9,4,2,9,6,1,-4.719999999999999
8,5,3,6,7,3,-1.8159999999999976
10,1,2,7,8,0,-15.39
9,2,0,9,10,2,-3.3349999999999973
6,5,3,9,7,1,11.410000000000002
10,5,3,10,6,1,-5.025999999999998
10,4,3,9,7,0,-6.800999999999998
10,3,2,8,7,2,-11.559999999999999
8,2,1,9,7,2,-4.466999999999997
10,2,1,10,9,3,-8.376
7,4,0,9,9,2,8.225000000000003
8,4,3,7,6,2,-4.150999999999998
7,4,0,7,8,2,3.823000000000002
8,2,3,6,6,0,-9.634999999999998
7,1,3,7,10,3,-1.7129999999999925
10,3,1,6,6,2,-15.753000000000004
7,4,3,6,8,3,1.3090000000000024
8,4,1,10,6,1,0.9020000000000027
10,5,2,9,8,0,-2.369999999999999
10,4,1,6,7,0,-10.505000000000003
10,1,1,10,7,0,-12.713000000000005
6,2,2,9,9,1,7.2230000000000025
7,3,1,6,6,3,-4.148999999999996
8,1,0,6,7,1,-10.434999999999997
6,4,3,9,10,1,13.804000000000002
6,3,1,8,7,1,5.318000000000003
9,4,1,10,7,0,-0.9699999999999989
